3843,NOE,Dobersberg
3844,NOE,Waldkirchen an der Thaya
3851,NOE,Kautzen
3852,NOE,Gastern
3860,NOE,Heidenreichstein
3861,NOE,Eggern
3862,NOE,Eisgarn
3863,NOE,Reingers
3871,NOE,Nagelberg
3872,NOE,Langegg
3873,NOE,Brand
3874,NOE,Litschau
3900,NOE,Schwarzenau
3902,NOE,Vitis
3903,NOE,Echsenbach
3910,NOE,Zwettl
3911,NOE,Rappottenstein
3912,NOE,Grafenschlag
3913,NOE,Großgöttfritz
3914,NOE,Waldhausen
3920,NOE,Groß Gerungs
3921,NOE,Langschlag
3922,NOE,Großschönau
3923,NOE,Jagenbach
3924,NOE,Rosenau Schloß
3925,NOE,Arbesbach
3931,NOE,Schweiggers
3932,NOE,Kirchberg am Walde
3942,NOE,Hirschbach
3943,NOE,Schrems
3944,NOE,Pürbach
3945,NOE,Hoheneich
3950,NOE,Gmünd
3961,NOE,Waldenstein
3962,NOE,Heinrichs bei Weitra
3970,NOE,Weitra
3971,NOE,St. Martin
3972,NOE,Bad Großpertholz
3973,NOE,Karlstift
4000,OOE,'Linz, Donau'
4010,OOE,'Linz, Donau'
4013,OOE,'Linz, Donau'
4014,OOE,'Linz, Donau'
4016,OOE,'Linz, Donau'
4017,OOE,'Linz, Donau'
4018,OOE,'Linz, Donau'
4020,OOE,Linz
4021,OOE,'Linz, Donau Postfach'
4023,OOE,'Linz, Donau'
4024,OOE,'Linz, Donau'
4025,OOE,'Linz, Donau'
4026,OOE,'Linz, Donau'
4027,OOE,Linz
4030,OOE,Linz
4031,OOE,'Linz, Donau Postfach'
4032,OOE,Linz
4033,OOE,Linz-Ebelsberg
4036,OOE,Linz
4037,OOE,Linz
4040,OOE,Linz
4041,OOE,'Linz, Donau Postfach'
4046,OOE,'Linz, Donau'
4048,OOE,Puchenau
4050,OOE,Traun
4052,OOE,Ansfelden
4053,OOE,Haid
4055,OOE,Pucking
4056,OOE,Sankt Martin
4059,OOE,Leonding
4060,OOE,Leonding
4061,OOE,Pasching
4062,OOE,Thening
4063,OOE,Hörsching
4064,OOE,Oftering
4066,OOE,Pasching
4069,OOE,Leonding
4070,OOE,Eferding
4072,OOE,Alkoven
4073,OOE,Wilhering
4074,OOE,Stroheim
4075,OOE,Breitenaich
4076,OOE,St. Marienkirchen an der Polsenz
4077,OOE,Straßham
4078,OOE,Fraham
4081,OOE,Hartkirchen
4082,OOE,Aschach an der Donau
4083,OOE,Haibach ob der Donau
4084,OOE,St. Agatha
4085,OOE,Wesenufer
4090,OOE,Engelhartszell
4091,OOE,Vichtenstein
4092,OOE,Esternberg
4100,OOE,Ottensheim
4101,OOE,Feldkirchen an der Donau
4102,OOE,Goldwörth
4111,OOE,Walding
4112,OOE,Rottenegg
4113,OOE,St. Martin im Mühlkreis
4114,OOE,Neuhaus an der Donau
4115,OOE,Kleinzell im Mühlkreis
4116,OOE,St. Ulrich im Mühlkreis
4120,OOE,Neufelden
4121,OOE,Altenfelden
4122,OOE,Arnreit
4131,OOE,Kirchberg ob der Donau
4132,OOE,Lembach im Mühlkreis
4133,OOE,Niederkappel
4134,OOE,Putzleinsdorf
4141,OOE,Pfarrkirchen im Mühlkreis
4142,OOE,Hofkirchen im Mühlkreis
4143,OOE,Neustift im Mühlkreis
4144,OOE,Oberkappel
4150,OOE,Rohrbach in Oberösterreich
4151,OOE,Oepping
4152,OOE,Sarleinsbach
4153,OOE,Peilstein im Mühlviertel
4154,OOE,Kollerschlag
4160,OOE,Aigen im Mühlkreis
4161,OOE,Ulrichsberg
4162,OOE,Julbach
4163,OOE,Klaffer am Hochficht
4164,OOE,Schwarzenberg am Böhmerwald
4170,OOE,Haslach an der Mühl
4171,OOE,St. Peter am Wimberg
4172,OOE,St. Johann am Wimberg
4173,OOE,St. Veit im Mühlkreis
4174,OOE,Niederwaldkirchen
4175,OOE,Herzogsdorf
4180,OOE,Zwettl an der Rodl
4181,OOE,Oberneukirchen
4182,OOE,Waxenberg
4183,OOE,Traberg
4184,OOE,Helfenberg
4190,OOE,Bad Leonfelden
